id,agent_id,latitude,longitude,price,area_surface,property_type,floors,rooms,description,images,has_parking,distance_to_city_center,hospital_nearby,police_station_nearby,fire_station_nearby,public_transport_accessible,created_at
160,9,36.730695789969225,2.9952556386577345,123524,102.13251806269226,Studio,3,4,Nice property #160,['image_160.jpg'],True,8.89,False,True,False,True,2025-01-22 00:38:53.532533
161,24,36.797659465598684,3.0713773919492366,248899,87.10218716289612,Studio,3,2,Nice property #161,['image_161.jpg'],False,11.37,True,False,False,False,2025-05-08 00:38:53.532548
162,6,36.75368321020744,3.069998473796184,97588,101.24521729179887,Studio,1,2,Nice property #162,['image_162.jpg'],True,4.17,True,True,False,False,2024-09-22 00:38:53.532558
163,32,36.6000847339985,3.0759225746468806,222795,102.17948222494809,Studio,2,1,Nice property #163,['image_163.jpg'],True,6.65,True,True,False,True,2024-08-10 00:38:53.532569
164,6,36.6480862464321,3.007310884771788,215663,62.15320680687789,Apartment,1,2,Nice property #164,['image_164.jpg'],True,7.42,True,False,False,True,2024-11-09 00:38:53.532585
165,30,36.77305065487483,3.044487158814981,109815,57.08649273356507,Apartment,2,2,Nice property #165,['image_165.jpg'],True,7.23,True,True,True,True,2025-05-22 00:38:53.532600
166,33,36.67059217265501,2.998819380131943,210611,61.025058444953046,Villa,1,2,Nice property #166,['image_166.jpg'],False,7.23,False,True,False,False,2024-11-02 00:38:53.532609
167,11,36.65907786024362,3.060272201528006,187005,95.39909845949242,Apartment,1,4,Nice property #167,['image_167.jpg'],True,7.38,False,False,False,True,2024-10-03 00:38:53.532618
168,33,36.70117030339733,2.998582666949909,141583,95.580365707433,Apartment,3,4,Nice property #168,['image_168.jpg'],False,4.97,False,False,True,True,2024-08-15 00:38:53.532628
169,46,36.78865136558234,3.019536263170158,143589,139.13469819808284,Studio,2,4,Nice property #169,['image_169.jpg'],False,9.39,False,False,True,False,2025-02-13 00:38:53.532641
170,17,36.787310477961135,2.99398748339308,221765,148.65750318221876,Villa,0,2,Nice property #170,['image_170.jpg'],True,7.25,True,False,True,True,2025-02-18 00:38:53.532651
171,6,36.620023805933954,3.003173741446852,108406,96.4846733645769,Apartment,2,2,Nice property #171,['image_171.jpg'],False,9.9,True,True,False,False,2024-09-03 00:38:53.532662
172,4,36.71932419036723,3.0562605662843447,84313,106.48415999335366,Studio,1,1,Nice property #172,['image_172.jpg'],False,5.89,False,True,False,False,2025-06-07 00:38:53.532671
173,9,36.7730903956605,3.069478943271539,158043,110.61605301149964,Apartment,2,3,Nice property #173,['image_173.jpg'],False,6.88,False,True,False,True,2024-11-28 00:38:53.532680
174,32,36.71333796809544,2.9619487044033312,103932,71.96112629262743,Apartment,0,5,Nice property #174,['image_174.jpg'],False,13.73,False,True,False,False,2024-08-25 00:38:53.532692
175,38,36.75686867091127,3.0638842492031055,245512,115.36507382674532,Apartment,3,1,Nice property #175,['image_175.jpg'],False,12.96,True,False,False,True,2024-07-21 00:38:53.532714
176,18,36.6896214496373,3.062644236585337,234427,105.80939447170125,Apartment,2,2,Nice property #176,['image_176.jpg'],True,10.79,False,False,True,True,2025-06-30 00:38:53.532736
177,36,36.786534313082875,2.9666280474629247,164643,109.49377785747784,Villa,2,1,Nice property #177,['image_177.jpg'],True,6.13,True,True,True,True,2025-03-29 00:38:53.532752
178,43,36.678936974920944,2.9857817146820707,132173,76.79245446091262,Apartment,2,5,Nice property #178,['image_178.jpg'],True,6.76,True,True,True,False,2025-07-18 00:38:53.532779
179,5,36.71350581314455,2.936460948527687,140595,139.17668025267528,Villa,1,5,Nice property #179,['image_179.jpg'],True,5.46,True,True,True,False,2025-03-25 00:38:53.532790
180,28,36.77060125200695,3.021007251830224,89914,77.50050886070522,Villa,2,1,Nice property #180,['image_180.jpg'],True,3.77,True,False,True,True,2025-04-05 00:38:53.532805
181,19,36.65187725038578,2.922800334876716,145439,116.56648124639216,Studio,0,6,Nice property #181,['image_181.jpg'],False,9.16,False,False,True,True,2025-05-05 00:38:53.532826
182,47,36.69659313835874,3.0764984834019824,121572,66.22585402611664,Villa,1,6,Nice property #182,['image_182.jpg'],False,5.81,False,False,False,True,2025-01-04 00:38:53.532850
183,46,36.67714345018427,3.06287154160546,217318,119.75821007494733,Studio,3,6,Nice property #183,['image_183.jpg'],False,6.59,True,True,False,True,2025-07-16 00:38:53.532860
184,21,36.60765436126635,2.9363973424440255,97441,67.1787828680708,Villa,3,2,Nice property #184,['image_184.jpg'],False,8.19,False,True,True,True,2025-01-21 00:38:53.532870
185,39,36.76951327183465,3.0805187227422532,97934,139.09266938136938,Apartment,0,3,Nice property #185,['image_185.jpg'],False,4.91,True,False,True,False,2025-02-16 00:38:53.532879
186,27,36.65234405677578,3.030955229796598,120631,51.85649254507159,Apartment,2,2,Nice property #186,['image_186.jpg'],True,10.5,True,True,False,True,2025-02-28 00:38:53.532889
187,9,36.67367578098693,2.962700454957696,249781,67.27689276172099,Apartment,2,5,Nice property #187,['image_187.jpg'],False,5.07,True,False,True,False,2024-11-06 00:38:53.532904
188,39,36.75024329531012,3.0644332831666694,190507,138.25611744857713,Studio,3,5,Nice property #188,['image_188.jpg'],False,8.88,False,True,False,False,2025-03-21 00:38:53.532920
189,14,36.76435441482305,3.0881470237570525,150904,109.24575578293783,Studio,3,4,Nice property #189,['image_189.jpg'],True,10.02,True,True,True,True,2025-04-04 00:38:53.532936
190,17,36.76040659296073,3.0344055718385787,156178,141.00855738930179,Villa,2,6,Nice property #190,['image_190.jpg'],False,4.96,False,False,True,True,2024-12-08 00:38:53.532951
191,6,36.63617001494231,2.97041605142985,99033,70.22869040050034,Villa,1,6,Nice property #191,['image_191.jpg'],True,15.0,False,True,False,False,2024-09-17 00:38:53.532970
192,34,36.671897900392736,3.074677796484528,239370,126.12687916204102,Apartment,0,3,Nice property #192,['image_192.jpg'],False,8.9,False,False,False,True,2024-09-15 00:38:53.532986
193,48,36.615790931167204,2.9849026109801167,236947,69.57897516770548,Studio,1,1,Nice property #193,['image_193.jpg'],True,9.47,True,True,False,False,2024-12-05 00:38:53.533007
194,8,36.71465788632633,2.979213139698784,165641,109.74143524123865,Apartment,3,2,Nice property #194,['image_194.jpg'],True,13.69,False,False,True,False,2025-01-15 00:38:53.533016
195,5,36.701947932260964,2.9033556990830016,120921,134.06431954766884,Studio,1,4,Nice property #195,['image_195.jpg'],True,7.24,False,False,False,False,2024-11-15 00:38:53.533027
196,16,36.796241134696494,3.0244091025885456,247067,93.27658525628289,Studio,2,3,Nice property #196,['image_196.jpg'],True,13.21,False,True,False,True,2025-01-06 00:38:53.533052
197,22,36.73554072369503,3.04390976790953,122960,93.29334750476968,Apartment,3,1,Nice property #197,['image_197.jpg'],False,8.99,True,True,True,False,2025-06-17 00:38:53.533061
198,9,36.63596577559228,3.019005776852927,120102,108.06065471791345,Apartment,0,1,Nice property #198,['image_198.jpg'],False,8.55,False,False,False,True,2025-04-26 00:38:53.533071
199,37,36.63777383993699,2.905877516516765,116411,136.2975879381388,Apartment,1,3,Nice property #199,['image_199.jpg'],True,2.39,True,False,False,False,2025-03-31 00:38:53.533081
200,10,36.637032670899906,2.998885783970972,176195,144.28450333128455,Apartment,3,2,Nice property #200,['image_200.jpg'],False,11.3,False,True,True,True,2024-12-13 00:38:53.533093
201,37,36.662508662949904,2.993518571233302,149681,66.21422911725334,Villa,0,5,Nice property #201,['image_201.jpg'],True,8.88,False,True,True,True,2024-11-14 00:38:53.533103
202,8,36.777607295845456,2.950454794304967,241138,119.47044823332465,Villa,2,6,Nice property #202,['image_202.jpg'],False,2.62,True,True,False,False,2024-07-27 00:38:53.533114
203,41,36.64377788293474,3.077914044953773,92780,82.52408413894516,Studio,3,3,Nice property #203,['image_203.jpg'],False,11.7,True,False,True,False,2025-01-21 00:38:53.533127
204,27,36.66623274516256,2.90331479405414,244684,57.194559516065524,Villa,1,2,Nice property #204,['image_204.jpg'],True,2.31,False,False,False,True,2024-09-07 00:38:53.533143
205,34,36.69014589300227,2.9778423925550137,234370,112.56424159602454,Studio,0,3,Nice property #205,['image_205.jpg'],True,10.69,True,False,False,True,2025-04-20 00:38:53.533158
206,38,36.692938665749075,3.0442977806548104,156365,134.9293478479746,Villa,0,2,Nice property #206,['image_206.jpg'],False,2.87,True,False,True,False,2025-01-16 00:38:53.533171
207,13,36.76329164064996,2.9266340687812904,223453,92.61484773853519,Apartment,2,2,Nice property #207,['image_207.jpg'],True,7.75,False,False,True,True,2025-03-24 00:38:53.533181
208,28,36.62827310481616,3.0729456704436524,117096,119.98970523805295,Apartment,3,4,Nice property #208,['image_208.jpg'],True,3.41,False,False,True,True,2024-12-26 00:38:53.533190
209,8,36.62234745765154,2.9085709639738515,225250,57.756735608875665,Apartment,0,3,Nice property #209,['image_209.jpg'],True,2.46,False,False,True,True,2025-02-07 00:38:53.533199
210,38,36.77043788815017,2.9738290758984136,167256,131.50147118940265,Villa,2,5,Nice property #210,['image_210.jpg'],True,8.93,False,True,False,False,2024-10-17 00:38:53.533211
211,7,36.664686208998134,3.0373433075050995,202917,57.53260663949901,Apartment,0,4,Nice property #211,['image_211.jpg'],True,3.66,False,False,True,False,2024-11-28 00:38:53.533225
212,8,36.76393895205741,2.9291844600432437,221033,55.34108231328493,Studio,1,2,Nice property #212,['image_212.jpg'],True,8.82,False,True,True,False,2024-12-20 00:38:53.533240
213,25,36.67361112752714,2.979349112620695,209694,93.0725285150991,Studio,2,6,Nice property #213,['image_213.jpg'],True,9.4,False,True,False,True,2024-09-17 00:38:53.533253
214,44,36.71039172377932,2.98083681750196,144703,63.608354117762424,Apartment,0,1,Nice property #214,['image_214.jpg'],False,2.5,False,False,True,False,2024-08-03 00:38:53.533267
215,37,36.63595074253409,2.916279962127829,183316,81.07771112236952,Studio,1,6,Nice property #215,['image_215.jpg'],False,8.6,False,True,True,False,2024-08-26 00:38:53.533283
216,43,36.637850493651946,2.92455526266333,168903,67.67695292323393,Studio,3,5,Nice property #216,['image_216.jpg'],False,5.23,False,True,False,True,2024-09-09 00:38:53.533305
217,17,36.6147738591267,3.0931242972552626,151030,130.13299517299419,Apartment,1,2,Nice property #217,['image_217.jpg'],True,7.61,False,False,False,True,2024-12-07 00:38:53.533315
218,50,36.60925300897254,3.069784683532217,220839,113.67634274968547,Studio,1,4,Nice property #218,['image_218.jpg'],False,13.09,True,True,False,False,2025-07-07 00:38:53.533325
219,12,36.68105357323898,3.0183316109576452,207296,72.38569276276878,Studio,3,1,Nice property #219,['image_219.jpg'],True,7.56,True,True,True,True,2025-02-22 00:38:53.533334
220,26,36.79591773597205,2.9551088532300493,121146,120.66748449427168,Apartment,2,5,Nice property #220,['image_220.jpg'],True,6.03,False,True,True,False,2025-03-31 00:38:53.533343
221,26,36.78509796670452,2.9106683973089327,210951,64.78393338019181,Apartment,3,6,Nice property #221,['image_221.jpg'],True,10.86,False,True,False,True,2025-02-10 00:38:53.533353
222,38,36.675276844915324,3.0511796487959075,166738,69.45493590539608,Apartment,3,6,Nice property #222,['image_222.jpg'],False,4.3,False,True,True,True,2024-12-17 00:38:53.533363
223,1,36.720761614848236,2.90374652913497,166107,82.44926457252251,Villa,0,6,Nice property #223,['image_223.jpg'],True,5.98,True,True,True,True,2024-10-15 00:38:53.533372
224,4,36.7311859554929,2.9673213744717213,178967,120.17566879514351,Studio,0,1,Nice property #224,['image_224.jpg'],True,1.39,True,True,False,False,2025-03-21 00:38:53.533394
225,37,36.69706474375749,3.0585408655886424,162506,133.62439606304494,Apartment,3,5,Nice property #225,['image_225.jpg'],True,8.92,False,True,True,False,2025-01-27 00:38:53.533409
226,10,36.761480679379105,3.056003632346722,87997,68.71153025796416,Studio,1,5,Nice property #226,['image_226.jpg'],True,3.81,False,True,False,True,2024-12-02 00:38:53.533418
227,6,36.799349308391236,3.0710822938177684,89043,56.89889885561723,Apartment,0,3,Nice property #227,['image_227.jpg'],False,2.26,True,True,False,False,2025-05-07 00:38:53.533594
228,7,36.76784081430087,3.040474940226132,170990,117.75114243250097,Studio,3,5,Nice property #228,['image_228.jpg'],True,1.77,True,True,True,False,2025-04-04 00:38:53.533613
229,37,36.69827965801918,2.972494377400497,134553,62.49097864038002,Studio,0,3,Nice property #229,['image_229.jpg'],False,5.98,True,True,True,False,2025-07-16 00:38:53.533633
230,10,36.67053442960132,3.0828391382185716,91710,120.01641816549757,Villa,1,6,Nice property #230,['image_230.jpg'],True,13.81,True,True,True,False,2025-02-25 00:38:53.533649
231,45,36.69359994306886,2.952163000161088,151261,104.90630561074661,Apartment,3,5,Nice property #231,['image_231.jpg'],False,7.16,True,False,True,False,2025-01-25 00:38:53.533683
232,30,36.64216286846584,2.9084446160525927,248795,98.92327573528992,Studio,0,4,Nice property #232,['image_232.jpg'],False,5.23,False,False,False,False,2024-08-04 00:38:53.533701
233,43,36.789205552658366,3.050142501880343,200162,134.36730404599405,Villa,2,2,Nice property #233,['image_233.jpg'],False,14.94,True,True,True,False,2025-03-12 00:38:53.533714
234,34,36.643139900642325,2.9233927469524716,165126,54.50238002470588,Studio,2,4,Nice property #234,['image_234.jpg'],False,14.22,False,False,True,True,2025-06-18 00:38:53.533726
235,9,36.622752166520485,3.015428209881688,93553,52.28259959036189,Studio,2,3,Nice property #235,['image_235.jpg'],False,1.61,True,True,True,True,2025-01-26 00:38:53.533736
236,29,36.75592545426272,2.9373626387351757,147839,58.416025240029334,Apartment,3,2,Nice property #236,['image_236.jpg'],False,2.62,True,False,False,False,2024-12-11 00:38:53.533746
237,41,36.62013542708237,2.9414496357065474,217326,54.62424946622066,Apartment,1,2,Nice property #237,['image_237.jpg'],True,2.21,False,True,False,False,2024-10-24 00:38:53.533755
238,26,36.69961073883126,2.9558139223321533,195945,126.08575856177987,Villa,1,1,Nice property #238,['image_238.jpg'],False,3.05,True,True,True,True,2024-10-08 00:38:53.533766
239,26,36.623630181520085,3.020629800276429,106024,83.2131238040894,Apartment,2,4,Nice property #239,['image_239.jpg'],False,14.02,False,True,True,False,2024-08-20 00:38:53.533780
240,21,36.76253062152711,2.9720381348436318,208628,145.70646752676953,Apartment,0,5,Nice property #240,['image_240.jpg'],True,7.67,True,True,False,True,2024-10-25 00:38:53.533791
241,43,36.74560549233496,2.952482197936195,211605,133.6226234315415,Apartment,3,6,Nice property #241,['image_241.jpg'],True,5.73,True,True,True,True,2024-09-28 00:38:53.533807
242,40,36.77511498075038,3.0460253871771212,176229,102.56981576761471,Villa,3,4,Nice property #242,['image_242.jpg'],True,8.61,False,True,True,True,2025-06-30 00:38:53.533828
243,49,36.699654716471514,3.0405133924477257,211508,77.12134128877767,Villa,0,5,Nice property #243,['image_243.jpg'],True,3.96,True,False,False,True,2024-08-25 00:38:53.533844
244,24,36.65033056305641,2.946971093592807,231205,148.76772229362024,Apartment,0,4,Nice property #244,['image_244.jpg'],True,8.83,True,False,False,False,2025-04-10 00:38:53.533857
245,21,36.63010938433554,3.002910301170714,167997,142.5006686444668,Studio,0,3,Nice property #245,['image_245.jpg'],True,5.72,True,True,False,True,2025-07-14 00:38:53.533868
246,28,36.772284587884336,2.999761129482995,111929,116.8005088790142,Apartment,2,5,Nice property #246,['image_246.jpg'],True,12.55,True,False,False,True,2024-12-10 00:38:53.533878
247,42,36.78311732007803,2.9955564464728597,173320,97.42007126550374,Villa,0,4,Nice property #247,['image_247.jpg'],False,2.56,False,False,False,True,2024-12-08 00:38:53.533894
248,19,36.7806620983287,3.077442109269646,203780,66.38615103018212,Apartment,2,2,Nice property #248,['image_248.jpg'],False,3.4,False,False,True,True,2024-10-04 00:38:53.533927
249,50,36.61578647604894,2.9332786705803917,136532,145.85932126408878,Studio,3,4,Nice property #249,['image_249.jpg'],False,7.34,True,False,True,False,2024-12-09 00:38:53.533944
250,15,36.74342868487675,3.0461624277910424,233645,104.30772707145846,Villa,3,6,Nice property #250,['image_250.jpg'],False,6.12,False,True,False,True,2025-07-02 00:38:53.533959
251,18,36.76402498657889,3.0334896269024583,180152,106.12911648968517,Villa,2,5,Nice property #251,['image_251.jpg'],True,12.23,True,True,False,False,2024-07-27 00:38:53.533981
252,30,36.73000257908115,2.938351539704312,110701,86.44367569839083,Villa,2,4,Nice property #252,['image_252.jpg'],False,12.36,True,True,True,True,2024-10-18 00:38:53.533996
253,13,36.68564378396597,2.9292503536983365,198579,115.92776016474143,Apartment,2,5,Nice property #253,['image_253.jpg'],True,8.26,True,True,True,False,2025-02-14 00:38:53.534012
254,3,36.67207828448263,2.9422825533089383,245757,128.13589706101305,Studio,3,4,Nice property #254,['image_254.jpg'],False,4.13,True,True,False,True,2024-10-02 00:38:53.534028
255,16,36.63971187387608,2.995386457387969,149853,132.94626992073978,Villa,1,1,Nice property #255,['image_255.jpg'],False,1.67,False,True,False,True,2025-01-12 00:38:53.534044
256,17,36.625964536501975,2.970687054694358,92918,121.40920936693368,Apartment,3,1,Nice property #256,['image_256.jpg'],True,6.23,False,False,True,True,2024-10-21 00:38:53.534060
257,10,36.60527598672861,2.9002928687200433,154098,72.95305668627272,Studio,0,2,Nice property #257,['image_257.jpg'],False,7.31,False,True,True,True,2025-03-25 00:38:53.534085
258,48,36.70479239283493,3.0418959640485994,213145,148.1156796389788,Apartment,0,2,Nice property #258,['image_258.jpg'],True,13.58,False,True,True,False,2024-08-11 00:38:53.534107
259,20,36.79493309343203,3.0887433090077145,208225,88.29095792113179,Apartment,3,3,Nice property #259,['image_259.jpg'],True,3.53,False,False,False,False,2024-12-16 00:38:53.534119
260,47,36.67286595597912,3.083007007357956,210881,108.92966982074796,Studio,3,6,Nice property #260,['image_260.jpg'],False,3.91,False,True,False,True,2024-10-02 00:38:53.534136
261,26,36.62319780227958,2.9494399328023606,108938,110.85721874902379,Apartment,3,1,Nice property #261,['image_261.jpg'],True,13.25,False,True,True,True,2025-05-31 00:38:53.534146
262,2,36.61587947417968,3.0677835288826882,188653,70.08074447693991,Studio,0,4,Nice property #262,['image_262.jpg'],False,12.76,False,True,True,True,2025-04-07 00:38:53.534155
263,27,36.71833241897712,3.028500382974335,164729,60.58596255198636,Studio,0,5,Nice property #263,['image_263.jpg'],False,3.65,True,False,False,True,2024-11-01 00:38:53.534165
264,6,36.708765952249166,2.9542684046181424,125856,60.788405518616344,Apartment,2,5,Nice property #264,['image_264.jpg'],True,2.18,True,True,True,False,2024-08-24 00:38:53.534175
265,16,36.66409314091983,2.9978567097764346,236535,102.22123699758906,Studio,1,6,Nice property #265,['image_265.jpg'],True,7.56,False,False,True,False,2025-05-27 00:38:53.534184
266,36,36.67565244680609,3.015270495711922,157950,58.83146882237934,Studio,1,1,Nice property #266,['image_266.jpg'],False,5.26,False,False,True,True,2024-12-24 00:38:53.534194
267,2,36.72325814429923,3.088451839099189,105540,97.91253266474658,Apartment,0,1,Nice property #267,['image_267.jpg'],True,7.05,False,True,False,False,2024-12-03 00:38:53.534204
268,33,36.70191646468639,3.049442000565512,146499,97.28479006090694,Studio,2,1,Nice property #268,['image_268.jpg'],True,1.05,False,False,True,True,2025-07-08 00:38:53.534222
269,21,36.6157253264597,3.086516113507946,96181,141.18781340062316,Studio,2,4,Nice property #269,['image_269.jpg'],False,11.73,True,True,True,False,2025-03-22 00:38:53.534241
270,36,36.65700831106947,2.9237443409722554,187225,111.42034887425436,Apartment,1,2,Nice property #270,['image_270.jpg'],False,13.44,False,False,True,True,2024-11-02 00:38:53.534251
271,28,36.78592349902268,2.990760810081809,95137,120.76523239037907,Apartment,3,5,Nice property #271,['image_271.jpg'],True,1.16,False,True,False,True,2024-10-11 00:38:53.534261
272,40,36.714048645925295,2.978806962312383,168965,54.84056560382614,Villa,3,6,Nice property #272,['image_272.jpg'],True,14.58,True,True,False,True,2025-03-16 00:38:53.534270
273,35,36.665738209043255,2.9261134498797006,218432,117.0686031870377,Apartment,3,3,Nice property #273,['image_273.jpg'],True,12.11,False,True,True,False,2024-10-13 00:38:53.534279
274,16,36.67742656300317,2.9205705573086758,134835,81.67439880663521,Studio,1,4,Nice property #274,['image_274.jpg'],False,8.89,True,True,True,True,2024-12-23 00:38:53.534293
275,23,36.66630217738163,3.067031457979773,167211,62.014482653019975,Studio,1,6,Nice property #275,['image_275.jpg'],True,13.76,True,False,False,False,2025-03-26 00:38:53.534309
276,43,36.61229872880992,2.9252690803537797,192804,50.31341809895715,Studio,1,2,Nice property #276,['image_276.jpg'],True,11.91,True,False,True,True,2024-10-10 00:38:53.534322
277,7,36.77803033271288,2.903055125843179,237290,116.25026750512667,Apartment,3,2,Nice property #277,['image_277.jpg'],True,7.2,True,False,True,True,2025-06-24 00:38:53.534332
278,6,36.74949603175093,2.9425949854481144,112357,91.6417961684083,Apartment,3,5,Nice property #278,['image_278.jpg'],True,8.56,False,False,True,False,2024-11-14 00:38:53.534352
279,42,36.62026237314703,3.067281048372603,120362,68.57877440157726,Apartment,3,5,Nice property #279,['image_279.jpg'],True,10.6,False,False,False,True,2024-08-22 00:38:53.534367
280,49,36.66843398325111,2.9400170864016015,122190,66.66886157714346,Apartment,3,3,Nice property #280,['image_280.jpg'],True,1.06,True,False,False,False,2025-04-16 00:38:53.534381
281,34,36.75053024317922,3.015830289401264,190057,59.091259371831924,Villa,2,1,Nice property #281,['image_281.jpg'],True,14.46,True,True,True,False,2025-04-12 00:38:53.534395
282,38,36.66464408002926,2.9714643936752703,153556,98.19250601880665,Apartment,3,2,Nice property #282,['image_282.jpg'],True,8.45,True,False,False,True,2024-09-19 00:38:53.534405
283,12,36.79173259867043,2.995139005718133,141738,66.2839804953858,Studio,3,6,Nice property #283,['image_283.jpg'],True,3.64,True,False,True,True,2025-05-04 00:38:53.534417
284,40,36.61265600186185,3.0912209941278475,94489,55.52531588295191,Apartment,3,2,Nice property #284,['image_284.jpg'],True,1.78,False,False,False,True,2025-01-26 00:38:53.534427
285,37,36.67763944919437,3.0134321775786823,149553,115.75962419773134,Villa,1,2,Nice property #285,['image_285.jpg'],True,12.08,True,True,False,False,2025-05-16 00:38:53.534442
286,22,36.63589863886665,3.0689113012853126,211050,50.03941444332539,Villa,2,6,Nice property #286,['image_286.jpg'],False,2.47,True,True,False,False,2025-06-13 00:38:53.534455
287,45,36.602863468731876,2.984314923081287,243298,127.52362057047588,Villa,0,1,Nice property #287,['image_287.jpg'],False,14.63,False,False,False,True,2025-03-09 00:38:53.534481
288,24,36.70848757202815,2.931185573529417,178820,64.52251376257627,Apartment,0,5,Nice property #288,['image_288.jpg'],True,13.66,True,False,True,False,2025-05-03 00:38:53.534494
289,50,36.68436326454868,3.030892851866192,245959,61.17035939716868,Villa,3,3,Nice property #289,['image_289.jpg'],False,7.93,False,False,True,False,2024-12-05 00:38:53.534504
290,18,36.70491223589111,2.944941924359415,156178,116.90869100539571,Villa,0,3,Nice property #290,['image_290.jpg'],False,11.28,True,False,True,False,2025-03-09 00:38:53.534514
291,7,36.70880492379821,2.901880188443852,127744,69.98853826934112,Apartment,1,3,Nice property #291,['image_291.jpg'],True,3.53,True,True,False,True,2024-12-03 00:38:53.534523
292,3,36.62665813762086,2.965324379244592,185354,144.2909063918676,Villa,1,2,Nice property #292,['image_292.jpg'],False,10.65,True,False,False,True,2025-01-09 00:38:53.534535
293,10,36.626949245916286,3.0769310715196294,98671,57.131057637874164,Studio,0,6,Nice property #293,['image_293.jpg'],True,4.43,True,True,False,True,2025-02-28 00:38:53.534550
294,35,36.75982015643685,2.952648886367538,177536,61.90833893121639,Apartment,2,1,Nice property #294,['image_294.jpg'],False,10.91,True,True,False,True,2025-05-07 00:38:53.534567
295,17,36.67536081128849,3.0195252131982997,205070,51.853401953979706,Villa,3,6,Nice property #295,['image_295.jpg'],True,7.41,True,True,True,True,2024-07-19 00:38:53.534593
296,3,36.65275689285179,2.9392055134559483,93190,123.83113096683691,Villa,0,6,Nice property #296,['image_296.jpg'],True,3.87,False,False,True,False,2025-05-27 00:38:53.534610
297,31,36.74907574293465,3.0108451708406996,80094,131.17784163413899,Villa,2,3,Nice property #297,['image_297.jpg'],False,12.73,True,False,True,True,2024-11-28 00:38:53.534625
298,24,36.66451000827945,3.089996334691988,95246,144.86125735932305,Studio,0,3,Nice property #298,['image_298.jpg'],False,13.28,True,False,True,True,2024-11-25 00:38:53.534634
299,7,36.69399554110798,3.0473008218300577,196231,104.97123738497757,Apartment,1,6,Nice property #299,['image_299.jpg'],True,12.26,True,True,False,False,2025-04-21 00:38:53.534643
300,50,36.75847465669099,2.907585372775622,90200,131.9755586778366,Studio,3,5,Nice property #300,['image_300.jpg'],True,3.65,True,True,False,True,2025-04-17 00:38:53.534655
301,17,36.72405457517814,2.955164464546664,138273,55.0677443197283,Villa,2,4,Nice property #301,['image_301.jpg'],False,2.24,False,False,False,True,2025-06-15 00:38:53.534668
302,22,36.6900955111274,2.9371600799276965,129107,79.15590097879752,Villa,3,5,Nice property #302,['image_302.jpg'],False,14.5,False,False,False,False,2025-05-04 00:38:53.534685
303,43,36.66422830335344,3.0144134813386394,208648,117.064346298031,Apartment,2,3,Nice property #303,['image_303.jpg'],True,2.89,False,True,False,True,2024-10-20 00:38:53.534709
304,50,36.71373967392627,2.9155273993476967,233065,53.55150204226096,Apartment,2,2,Nice property #304,['image_304.jpg'],True,9.38,False,True,True,False,2025-01-01 00:38:53.534719
305,1,36.772919141076585,2.962612645966778,103645,97.229335912759,Villa,3,2,Nice property #305,['image_305.jpg'],True,11.67,False,False,False,True,2025-06-13 00:38:53.534729
306,30,36.62155619990147,2.9229204215391777,241991,78.28085863245936,Studio,1,3,Nice property #306,['image_306.jpg'],False,10.25,True,True,True,True,2024-10-26 00:38:53.534742
307,37,36.78308674184139,2.9672075435562575,117705,108.31129891305352,Studio,1,2,Nice property #307,['image_307.jpg'],True,13.5,False,False,False,False,2024-11-22 00:38:53.534753
308,7,36.72474275064768,2.9735123401368218,122118,59.32439917018908,Villa,3,3,Nice property #308,['image_308.jpg'],True,5.79,True,False,True,False,2025-03-09 00:38:53.534762
309,25,36.648887130089975,2.9557721622890205,114955,97.55378470250659,Studio,3,2,Nice property #309,['image_309.jpg'],False,4.83,True,True,True,False,2025-07-03 00:38:53.534771
310,37,36.61126220659025,2.971158870322328,116217,131.85763056909292,Apartment,3,4,Nice property #310,['image_310.jpg'],False,13.85,False,True,False,False,2025-05-03 00:38:53.534783
311,17,36.68035207454396,2.955833762582317,92393,87.16372606420907,Villa,1,1,Nice property #311,['image_311.jpg'],False,10.97,False,False,False,True,2025-03-03 00:38:53.534792
312,37,36.68391071382897,2.9863201386905263,148459,97.49676765052544,Studio,3,3,Nice property #312,['image_312.jpg'],False,13.4,False,False,True,False,2024-10-13 00:38:53.534802
313,40,36.627865543117295,2.9474770895453912,202110,131.52098364743262,Villa,3,5,Nice property #313,['image_313.jpg'],True,14.25,False,False,False,True,2025-01-02 00:38:53.534813
314,11,36.610333464788965,2.9157948729960825,115437,65.78466975696398,Villa,3,5,Nice property #314,['image_314.jpg'],True,5.92,True,True,False,False,2025-05-30 00:38:53.534823
315,4,36.72590993584475,2.9228693933223298,157051,143.74469135292776,Apartment,3,3,Nice property #315,['image_315.jpg'],False,14.48,False,True,True,True,2024-09-16 00:38:53.534836
316,37,36.72708169519792,3.000660922570814,224958,146.22166056059862,Apartment,1,2,Nice property #316,['image_316.jpg'],True,4.13,False,False,True,False,2024-12-16 00:38:53.534846
317,29,36.60430639403025,2.988279699383053,162679,82.30438540606931,Villa,0,5,Nice property #317,['image_317.jpg'],True,2.36,False,True,True,False,2024-09-27 00:38:53.534856
318,14,36.61755342741379,3.0220306850866185,194379,139.34182728880307,Studio,3,1,Nice property #318,['image_318.jpg'],True,5.1,True,True,True,False,2024-10-27 00:38:53.534867
319,28,36.60133009288339,2.918074450787385,180714,103.62925304420509,Villa,3,2,Nice property #319,['image_319.jpg'],True,5.04,True,True,False,False,2024-12-13 00:38:53.534883
